MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_MARITAL_STATUS,MEMBER_GENDER,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBERSHIP_PACKAGE,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,PAYMENT_MODE,MEMBERSHIP_STATUS,START_DATE,END_DATE
71,123707.88,M,F,600000.0,2.0,TYPE-A,34,2,MONTHLY,INFORCE,2013-02-26,2025-04-20
71,199999.74,M,M,499992.0,6.0,TYPE-A,65,0,ANNUAL,INFORCE,2013-02-26,2025-04-20
17,270860.24,M,M,2499996.0,2.0,TYPE-A,66,2,ANNUAL,INFORCE,2013-02-28,2025-04-20
27,150002.36,M,M,1500000.0,2.0,TYPE-A,63,0,ANNUAL,INFORCE,2013-02-27,2025-04-20
76,121966.92,S,M,450000.0,1.0,TYPE-A,27,0,MONTHLY,INFORCE,2013-02-28,2025-04-20
12,100000.0,W,M,549996.0,6.0,TYPE-B,61,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,270860.24,M,M,2499996.0,2.0,TYPE-A,66,1,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,100000.46,M,F,249996.0,2.0,TYPE-A,66,2,ANNUAL,INFORCE,2013-02-26,2025-04-20
90,100040.07,M,M,1599996.0,1.0,TYPE-A,53,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
12,497000.0,M,F,799992.0,1.0,TYPE-B,41,2,ANNUAL,INFORCE,2013-02-26,2025-04-20
17,309267.72,M,F,600000.0,1.0,TYPE-A,59,2,MONTHLY,INFORCE,2013-02-28,2025-04-20
12,100000.0,M,M,379992.0,2.0,TYPE-B,42,3,ANNUAL,INFORCE,2013-02-28,2025-04-20
22,100000.46,M,F,349992.0,2.0,TYPE-A,28,1,ANNUAL,INFORCE,2013-02-28,2025-04-20
12,994000.0,M,M,1249992.0,1.0,TYPE-B,65,3,SEMI-ANNUAL,CANCELLED,2013-02-28,2013-10-27
17,229979.51,M,M,699996.0,2.0,TYPE-A,44,3,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,229979.57,M,F,499992.0,2.0,TYPE-A,38,1,ANNUAL,INFORCE,2013-02-28,2025-04-20
71,150000.07,M,M,285996.0,2.0,TYPE-A,34,3,ANNUAL,INFORCE,2013-02-28,2025-04-20
32,100003.91,M,M,999996.0,2.0,TYPE-A,58,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
72,125405.52,M,F,499992.0,1.0,TYPE-A,30,3,MONTHLY,INFORCE,2013-02-28,2025-04-20
80,145999.93,M,M,849996.0,2.0,TYPE-A,48,0,ANNUAL,INFORCE,2013-02-27,2025-04-20
81,100166.88,M,F,300000.0,1.0,TYPE-A,55,0,MONTHLY,INFORCE,2013-02-27,2025-04-20
22,100000.42,M,M,549996.0,6.0,TYPE-A,65,3,ANNUAL,INFORCE,2013-02-27,2025-04-20
70,100002.02,M,M,549996.0,6.0,TYPE-A,69,0,SEMI-ANNUAL,INFORCE,2013-02-28,2025-04-20
94,105588.26,M,F,799992.0,2.0,TYPE-A,35,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
55,300048.09,M,M,9468012.0,1.0,TYPE-A,50,3,ANNUAL,INFORCE,2013-02-28,2025-04-20
22,103090.03,M,F,600000.0,1.0,TYPE-A,28,1,ANNUAL,INFORCE,2013-02-28,2025-04-20
90,100000.3,M,M,799992.0,2.0,TYPE-A,74,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
76,100040.07,M,M,775200.0,2.0,TYPE-A,59,0,ANNUAL,INFORCE,2013-03-11,2025-04-20
32,299999.99,M,M,1699992.0,1.0,TYPE-A,66,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
93,200304.55,M,M,499992.0,1.0,TYPE-A,43,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
102,101800.11,M,F,180000.0,1.0,TYPE-A,27,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
12,107000.0,M,M,499992.0,2.0,TYPE-B,27,3,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,245996.64,S,M,1999992.0,1.0,TYPE-A,39,0,MONTHLY,INFORCE,2013-02-28,2025-04-20
12,600000.0,M,M,1200000.0,1.0,TYPE-B,33,3,SEMI-ANNUAL,INFORCE,2013-02-28,2025-04-20
12,199900.0,S,F,600000.0,2.0,TYPE-B,20,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
22,128862.52,M,M,499992.0,2.0,TYPE-A,35,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,113998.94,M,F,429996.0,1.0,TYPE-A,53,1,SEMI-ANNUAL,INFORCE,2013-02-28,2025-04-20
32,119995.68,M,M,499992.0,1.0,TYPE-A,35,1,MONTHLY,INFORCE,2013-02-28,2025-04-20
32,141699.96,M,M,499992.0,1.0,TYPE-A,45,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,124198.92,M,M,549996.0,1.0,TYPE-A,49,3,MONTHLY,CANCELLED,2013-03-05,2013-07-20
12,700000.0,D,F,1500000.0,2.0,TYPE-B,53,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
12,150000.0,S,M,2799996.0,1.0,TYPE-B,39,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
12,120000.96,M,M,180000.0,2.0,TYPE-B,38,2,MONTHLY,CANCELLED,2013-02-28,2013-07-27
32,141699.97,M,M,499992.0,1.0,TYPE-A,45,3,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,201248.17,M,F,780000.0,1.0,TYPE-A,53,1,ANNUAL,INFORCE,2013-02-28,2025-04-20
90,199999.84,M,M,999996.0,2.0,TYPE-A,64,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
80,145999.93,M,M,799992.0,2.0,TYPE-A,48,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,296063.92,M,F,480000.0,1.0,TYPE-A,49,1,SEMI-ANNUAL,INFORCE,2013-02-28,2025-04-20
17,136522.56,M,M,499992.0,1.0,TYPE-A,63,2,MONTHLY,INFORCE,2013-02-28,2025-04-20
17,190067.64,S,F,499992.0,1.0,TYPE-A,23,0,MONTHLY,INFORCE,2013-02-28,2025-04-20
27,154680.77,M,M,429996.0,1.0,TYPE-A,60,3,ANNUAL,INFORCE,2013-02-28,2025-04-20
17,121195.32,M,M,300000.0,1.0,TYPE-A,33,3,MONTHLY,INFORCE,2013-02-28,2025-04-20
12,120000.96,M,M,600000.0,2.0,TYPE-B,33,1,MONTHLY,INFORCE,2013-02-28,2025-04-20
22,300000.84,M,M,1699992.0,1.0,TYPE-A,33,2,SEMI-ANNUAL,CANCELLED,2013-03-31,2013-10-28
12,146998.0,S,M,399996.0,2.0,TYPE-B,22,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
82,101507.52,M,M,549996.0,6.0,TYPE-A,82,0,MONTHLY,INFORCE,2013-02-28,2025-04-20
17,125449.32,M,M,499992.0,2.0,TYPE-A,52,3,MONTHLY,INFORCE,2013-02-28,2025-04-20
17,149988.23,M,M,549996.0,6.0,TYPE-A,64,1,ANNUAL,INFORCE,2013-02-28,2025-04-20
61,100999.97,M,F,549996.0,6.0,TYPE-A,66,2,ANNUAL,INFORCE,2013-02-28,2025-04-20
27,174776.6,S,F,649992.0,1.0,TYPE-A,26,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
12,180001.44,S,M,699996.0,2.0,TYPE-B,42,0,MONTHLY,CANCELLED,2013-02-28,2013-07-27
27,162089.16,M,M,499992.0,2.0,TYPE-A,43,1,MONTHLY,INFORCE,2013-02-28,2025-04-20
89,200000.4,M,M,1599996.0,1.0,TYPE-A,49,0,ANNUAL,INFORCE,2013-02-28,2025-04-20
58,119996.76,S,F,399996.0,2.0,TYPE-A,47,0,MONTHLY,CANCELLED,2013-02-28,2013-08-12
12,150000.0,M,M,499992.0,1.0,TYPE-B,50,2,ANNUAL,INFORCE,2013-03-07,2025-04-20
17,194579.06,M,F,300000.0,2.0,TYPE-A,60,1,ANNUAL,INFORCE,2013-03-11,2025-04-20
22,150000.1,M,M,3999996.0,1.0,TYPE-A,44,1,ANNUAL,INFORCE,2013-03-07,2025-04-20
17,300709.14,M,M,699996.0,2.0,TYPE-A,70,2,ANNUAL,INFORCE,2013-03-11,2025-04-20
12,100000.0,M,F,210000.0,2.0,TYPE-B,39,3,ANNUAL,INFORCE,2013-03-14,2025-04-20
17,119995.44,M,M,549996.0,6.0,TYPE-A,74,0,MONTHLY,INFORCE,2013-03-08,2025-04-20
12,100000.0,S,M,369996.0,1.0,TYPE-B,26,0,ANNUAL,INFORCE,2013-03-06,2025-04-20
17,113889.94,M,M,450000.0,2.0,TYPE-A,35,3,ANNUAL,INFORCE,2013-03-06,2025-04-20
17,120639.6,M,M,450000.0,2.0,TYPE-A,62,0,MONTHLY,INFORCE,2013-03-11,2025-04-20
96,150005.23,M,M,549996.0,2.0,TYPE-A,49,0,ANNUAL,INFORCE,2013-03-07,2025-04-20
22,103090.02,M,F,499992.0,2.0,TYPE-A,58,0,ANNUAL,INFORCE,2013-03-14,2025-04-20
32,111069.99,S,M,391872.0,1.0,TYPE-A,23,0,ANNUAL,INFORCE,2013-03-08,2025-04-20
17,114998.96,M,F,549996.0,4.0,TYPE-A,51,1,ANNUAL,INFORCE,2013-03-07,2025-04-20
27,162530.04,M,M,1500000.0,1.0,TYPE-A,44,1,MONTHLY,INFORCE,2013-03-07,2025-04-20
27,100000.0,M,M,999996.0,2.0,TYPE-A,54,3,ANNUAL,INFORCE,2013-03-07,2025-04-20
17,120000.84,M,F,699996.0,1.0,TYPE-A,53,1,MONTHLY,INFORCE,2013-03-18,2025-04-20
12,100000.0,M,F,549996.0,6.0,TYPE-B,78,3,ANNUAL,INFORCE,2013-03-22,2025-04-20
17,125456.16,M,M,999996.0,2.0,TYPE-A,53,2,MONTHLY,INFORCE,2013-03-11,2025-04-20
94,109999.95,M,M,559992.0,2.0,TYPE-A,40,0,ANNUAL,INFORCE,2013-03-11,2025-04-20
22,200000.4,M,M,349992.0,2.0,TYPE-A,36,1,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,127255.2,S,F,249996.0,1.0,TYPE-A,36,0,MONTHLY,INFORCE,2013-03-11,2025-04-20
17,104401.56,M,F,549996.0,4.0,TYPE-A,64,3,QUARTERLY,INFORCE,2013-03-11,2025-04-20
17,124198.92,M,M,1200000.0,1.0,TYPE-A,50,2,MONTHLY,INFORCE,2013-03-11,2025-04-20
17,124198.92,M,M,1200000.0,1.0,TYPE-A,50,3,MONTHLY,INFORCE,2013-03-08,2025-04-20
32,100055.55,M,M,549996.0,6.0,TYPE-A,77,0,ANNUAL,INFORCE,2013-03-08,2025-04-20
12,100000.0,M,M,3499992.0,1.0,TYPE-B,69,2,ANNUAL,INFORCE,2013-03-15,2025-04-20
22,100000.42,M,M,1999992.0,2.0,TYPE-A,60,0,ANNUAL,INFORCE,2013-03-11,2025-04-20
17,104285.35,M,M,549996.0,6.0,TYPE-A,65,2,ANNUAL,INFORCE,2013-03-08,2025-04-20
22,400000.04,M,F,1200000.0,1.0,TYPE-A,29,2,SEMI-ANNUAL,INFORCE,2013-03-31,2025-04-20
22,400001.08,M,M,1399992.0,1.0,TYPE-A,36,2,SEMI-ANNUAL,CANCELLED,2013-03-28,2013-10-28
17,125152.91,M,M,600000.0,1.0,TYPE-A,62,3,ANNUAL,INFORCE,2013-03-20,2025-04-20
17,117038.88,M,M,279996.0,2.0,TYPE-A,49,3,ANNUAL,INFORCE,2013-03-13,2025-04-20
12,150000.0,M,M,999996.0,1.0,TYPE-B,34,3,ANNUAL,INFORCE,2013-03-14,2025-04-20
32,114120.63,M,M,300000.0,2.0,TYPE-A,40,3,ANNUAL,INFORCE,2013-03-11,2025-04-20
12,500000.0,M,M,2799996.0,1.0,TYPE-B,51,2,ANNUAL,INFORCE,2013-03-20,2025-04-20
17,124999.76,M,M,2599992.0,1.0,TYPE-A,52,0,ANNUAL,INFORCE,2013-03-11,2025-04-20
70,100002.02,M,M,549996.0,6.0,TYPE-A,69,0,SEMI-ANNUAL,CANCELLED,2013-03-13,2013-10-12
17,119999.64,M,M,549996.0,6.0,TYPE-A,68,3,MONTHLY,INFORCE,2013-03-11,2025-04-20
17,123704.76,M,M,549996.0,6.0,TYPE-A,71,3,MONTHLY,INFORCE,2013-03-11,2025-04-20
12,996542.0,M,M,1500000.0,2.0,TYPE-B,29,1,ANNUAL,INFORCE,2013-03-31,2025-04-20
12,500000.0,M,F,600000.0,1.0,TYPE-B,51,3,ANNUAL,INFORCE,2013-03-30,2025-04-20
12,496506.0,M,M,2400000.0,1.0,TYPE-B,58,1,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,124999.56,M,M,499992.0,1.0,TYPE-A,54,0,ANNUAL,INFORCE,2013-03-18,2025-04-20
27,200582.32,M,M,1800000.0,1.0,TYPE-A,41,3,ANNUAL,INFORCE,2013-03-18,2025-04-20
32,237751.31,M,F,249996.0,2.0,TYPE-A,43,3,ANNUAL,INFORCE,2013-03-14,2025-04-20
12,150000.0,M,M,499992.0,2.0,TYPE-B,63,0,ANNUAL,INFORCE,2013-03-12,2025-04-20
12,160000.0,M,M,499992.0,2.0,TYPE-B,63,0,ANNUAL,INFORCE,2013-03-13,2025-04-20
82,150099.04,M,M,600000.0,1.0,TYPE-A,55,0,ANNUAL,INFORCE,2013-03-12,2025-04-20
17,150000.15,M,M,1599996.0,1.0,TYPE-A,56,0,ANNUAL,INFORCE,2013-03-14,2025-04-20
17,211184.4,M,F,699996.0,1.0,TYPE-A,57,1,ANNUAL,INFORCE,2013-03-13,2025-04-20
12,240000.0,M,M,399996.0,2.0,TYPE-B,38,3,ANNUAL,INFORCE,2013-03-15,2025-04-20
100,199999.74,M,M,549996.0,6.0,TYPE-A,67,1,ANNUAL,INFORCE,2013-03-13,2025-04-20
98,199998.25,M,F,549996.0,6.0,TYPE-A,73,0,ANNUAL,INFORCE,2013-03-12,2025-04-20
12,200000.0,M,M,799992.0,2.0,TYPE-B,41,2,ANNUAL,INFORCE,2013-03-12,2025-04-20
17,104959.8,M,M,549996.0,6.0,TYPE-A,71,1,MONTHLY,INFORCE,2013-03-22,2025-04-20
12,200000.0,M,M,549996.0,6.0,TYPE-B,67,0,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,179999.28,M,M,499992.0,2.0,TYPE-A,43,3,MONTHLY,INFORCE,2013-03-12,2025-04-20
17,124198.92,M,F,399996.0,1.0,TYPE-A,41,2,MONTHLY,INFORCE,2013-03-13,2025-04-20
83,200000.4,M,M,1599996.0,1.0,TYPE-A,49,0,ANNUAL,INFORCE,2013-03-19,2025-04-20
17,126671.52,M,F,180000.0,2.0,TYPE-A,47,0,MONTHLY,INFORCE,2013-03-14,2025-04-20
17,223406.75,M,M,450000.0,1.0,TYPE-A,58,0,ANNUAL,INFORCE,2013-03-12,2025-04-20
27,149217.0,M,M,3000000.0,1.0,TYPE-A,47,3,MONTHLY,INFORCE,2013-03-12,2025-04-20
12,155000.0,M,M,999996.0,1.0,TYPE-B,57,2,ANNUAL,INFORCE,2013-03-31,2025-04-20
12,200000.0,M,M,1699992.0,1.0,TYPE-B,51,1,ANNUAL,INFORCE,2013-03-21,2025-04-20
27,163649.16,M,M,999996.0,1.0,TYPE-A,38,1,MONTHLY,INFORCE,2013-03-13,2025-04-20
17,148454.76,M,M,999996.0,1.0,TYPE-A,48,2,MONTHLY,INFORCE,2013-03-13,2025-04-20
65,150000.84,M,F,700320.0,2.0,TYPE-A,39,1,SEMI-ANNUAL,INFORCE,2013-03-13,2025-04-20
17,100000.49,M,M,600000.0,2.0,TYPE-A,47,0,ANNUAL,INFORCE,2013-03-21,2025-04-20
52,107999.58,M,M,799992.0,1.0,TYPE-A,53,3,ANNUAL,INFORCE,2013-03-13,2025-04-20
17,120004.44,M,M,699996.0,1.0,TYPE-A,60,1,MONTHLY,INFORCE,2013-03-13,2025-04-20
27,100000.56,M,M,499992.0,2.0,TYPE-A,49,2,SEMI-ANNUAL,INFORCE,2013-03-13,2025-04-20
17,100000.46,M,F,249996.0,2.0,TYPE-A,66,2,ANNUAL,INFORCE,2013-03-14,2025-04-20
17,125449.32,M,F,549996.0,6.0,TYPE-A,53,1,MONTHLY,INFORCE,2013-03-14,2025-04-20
49,149999.58,M,F,399996.0,1.0,TYPE-A,56,1,ANNUAL,INFORCE,2013-03-19,2025-04-20
17,206180.01,M,M,1599996.0,1.0,TYPE-A,56,0,ANNUAL,INFORCE,2013-03-30,2025-04-20
17,117776.49,M,M,1099992.0,2.0,TYPE-A,57,3,ANNUAL,INFORCE,2013-03-28,2025-04-20
64,250000.27,W,F,1500000.0,1.0,TYPE-A,41,0,ANNUAL,INFORCE,2013-03-20,2025-04-20
32,101469.8,M,M,399996.0,5.0,TYPE-A,42,2,SEMI-ANNUAL,INFORCE,2013-03-28,2025-04-20
12,100000.8,M,M,1347384.0,1.0,TYPE-B,58,3,MONTHLY,INFORCE,2013-03-14,2025-04-20
17,111998.2,M,F,300000.0,2.0,TYPE-A,63,3,QUARTERLY,INFORCE,2013-03-26,2025-04-20
12,100000.0,M,M,849996.0,1.0,TYPE-B,35,2,ANNUAL,INFORCE,2013-03-14,2025-04-20
17,718662.24,M,F,9996.0,2.0,TYPE-A,64,1,MONTHLY,CANCELLED,2013-03-30,2013-07-13
50,151617.51,M,F,600000.0,1.0,TYPE-A,55,3,ANNUAL,INFORCE,2013-03-30,2025-04-20
17,120000.84,M,M,600000.0,1.0,TYPE-A,49,3,MONTHLY,CANCELLED,2013-03-14,2013-04-29
83,206386.18,M,M,1849992.0,1.0,TYPE-A,53,2,ANNUAL,INFORCE,2013-03-19,2025-04-20
17,305043.4,M,M,499992.0,2.0,TYPE-A,52,0,SEMI-ANNUAL,CANCELLED,2013-03-31,2013-10-28
27,145647.61,M,F,499992.0,1.0,TYPE-A,36,3,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,199999.83,M,F,999996.0,1.0,TYPE-A,59,0,ANNUAL,INFORCE,2013-03-15,2025-04-20
17,142338.42,M,M,499992.0,1.0,TYPE-A,44,2,ANNUAL,INFORCE,2013-03-15,2025-04-20
17,101056.47,M,M,450000.0,1.0,TYPE-A,51,1,ANNUAL,INFORCE,2013-03-22,2025-04-20
101,151453.85,M,M,2400000.0,1.0,TYPE-A,36,0,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,161969.89,M,M,900000.0,1.0,TYPE-A,55,0,ANNUAL,INFORCE,2013-03-25,2025-04-20
32,116086.84,M,M,499992.0,2.0,TYPE-A,56,3,ANNUAL,INFORCE,2013-03-15,2025-04-20
17,120199.64,M,M,7500000.0,1.0,TYPE-A,61,2,ANNUAL,INFORCE,2013-03-26,2025-04-20
17,199981.83,M,F,549996.0,1.0,TYPE-A,74,1,ANNUAL,INFORCE,2013-03-15,2025-04-20
22,100390.56,M,F,300000.0,2.0,TYPE-A,41,2,MONTHLY,CANCELLED,2013-03-18,2013-07-01
17,105194.39,M,M,600000.0,5.0,TYPE-A,51,2,ANNUAL,INFORCE,2013-03-15,2025-04-20
22,100000.28,M,M,999996.0,1.0,TYPE-A,29,1,SEMI-ANNUAL,INFORCE,2013-03-15,2025-04-20
12,125000.0,M,M,600000.0,1.0,TYPE-B,59,0,ANNUAL,INFORCE,2013-03-20,2025-04-20
54,200355.42,M,M,510000.0,1.0,TYPE-A,51,1,ANNUAL,INFORCE,2013-03-22,2025-04-20
87,249999.82,M,F,999996.0,2.0,TYPE-A,39,0,ANNUAL,INFORCE,2013-03-30,2025-04-20
93,250000.52,M,M,475800.0,2.0,TYPE-A,43,0,ANNUAL,INFORCE,2013-03-30,2025-04-20
55,103090.07,M,F,549996.0,6.0,TYPE-A,73,3,ANNUAL,INFORCE,2013-03-18,2025-04-20
17,124198.92,M,F,450000.0,1.0,TYPE-A,52,1,MONTHLY,INFORCE,2013-03-18,2025-04-20
17,399946.66,M,F,549996.0,6.0,TYPE-A,86,3,SEMI-ANNUAL,INFORCE,2013-03-18,2025-04-20
17,309237.96,M,F,549996.0,1.0,TYPE-A,49,2,MONTHLY,INFORCE,2013-03-18,2025-04-20
27,171867.52,M,M,429996.0,1.0,TYPE-A,60,1,ANNUAL,INFORCE,2013-03-18,2025-04-20
17,125465.64,M,F,249996.0,2.0,TYPE-A,53,1,MONTHLY,INFORCE,2013-03-18,2025-04-20
22,268034.06,M,M,699996.0,1.0,TYPE-A,49,3,ANNUAL,INFORCE,2013-03-18,2025-04-20
22,250000.0,M,M,870000.0,1.0,TYPE-B,39,3,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,100009.99,M,M,120000.0,1.0,TYPE-A,62,3,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,250000.54,M,F,349992.0,2.0,TYPE-A,68,0,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,110002.26,M,M,2499996.0,2.0,TYPE-A,49,1,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,103090.01,M,M,499992.0,2.0,TYPE-A,47,0,ANNUAL,INFORCE,2013-03-30,2025-04-20
17,102076.94,M,F,300000.0,1.0,TYPE-A,63,1,SEMI-ANNUAL,INFORCE,2013-03-18,2025-04-20
17,399999.78,M,M,549996.0,6.0,TYPE-A,80,1,SEMI-ANNUAL,INFORCE,2013-03-18,2025-04-20
17,121481.26,M,M,810000.0,1.0,TYPE-A,59,3,ANNUAL,INFORCE,2013-03-18,2025-04-20
17,299973.84,M,M,799992.0,1.0,TYPE-A,71,1,MONTHLY,INFORCE,2013-03-25,2025-04-20
17,103086.56,M,F,450000.0,1.0,TYPE-A,62,0,QUARTERLY,INFORCE,2013-03-18,2025-04-20
32,304866.98,M,M,750000.0,1.0,TYPE-A,36,1,ANNUAL,INFORCE,2013-03-18,2025-04-20
12,650000.0,M,M,499992.0,2.0,TYPE-B,77,3,ANNUAL,INFORCE,2013-03-31,2025-04-20
66,200000.03,M,M,1699992.0,1.0,TYPE-A,66,3,ANNUAL,INFORCE,2013-03-30,2025-04-20
17,113870.74,M,F,549996.0,4.0,TYPE-A,50,1,ANNUAL,INFORCE,2013-03-19,2025-04-20
17,122017.66,M,M,499992.0,1.0,TYPE-A,53,3,SEMI-ANNUAL,INFORCE,2013-03-18,2025-04-20
17,149989.08,M,M,649992.0,1.0,TYPE-A,57,2,MONTHLY,INFORCE,2013-03-18,2025-04-20
17,240000.32,M,M,1200000.0,2.0,TYPE-A,40,1,ANNUAL,INFORCE,2013-03-31,2025-04-20
12,100000.0,M,M,399996.0,2.0,TYPE-B,37,3,ANNUAL,INFORCE,2013-03-19,2025-04-20
12,500000.0,M,M,401904.0,1.0,TYPE-B,47,3,SEMI-ANNUAL,INFORCE,2013-03-31,2025-04-20
17,123705.84,M,M,499992.0,1.0,TYPE-A,45,1,MONTHLY,INFORCE,2013-03-19,2025-04-20
12,100000.0,M,M,999996.0,1.0,TYPE-B,56,0,ANNUAL,INFORCE,2013-03-18,2025-04-20
17,119999.28,M,M,549996.0,6.0,TYPE-A,64,3,MONTHLY,INFORCE,2013-03-26,2025-04-20
12,297000.0,M,M,339996.0,2.0,TYPE-B,34,2,ANNUAL,INFORCE,2013-03-30,2025-04-20
63,100189.34,M,M,699996.0,2.0,TYPE-A,42,3,SEMI-ANNUAL,INFORCE,2013-03-21,2025-04-20
17,299973.72,M,M,1500000.0,5.0,TYPE-A,47,1,MONTHLY,INFORCE,2013-03-19,2025-04-20
17,187646.23,M,M,549996.0,6.0,TYPE-A,73,2,ANNUAL,INFORCE,2013-03-30,2025-04-20
22,300000.21,M,M,549996.0,6.0,TYPE-A,70,0,ANNUAL,INFORCE,2013-03-26,2025-04-20
22,300000.22,M,M,1399992.0,2.0,TYPE-A,70,0,ANNUAL,INFORCE,2013-03-19,2025-04-20
85,103627.67,M,M,600000.0,2.0,TYPE-A,47,0,ANNUAL,INFORCE,2013-03-25,2025-04-20
79,101110.59,M,M,319992.0,1.0,TYPE-A,52,0,ANNUAL,INFORCE,2013-03-18,2025-04-20
12,350000.0,M,M,499992.0,2.0,TYPE-B,77,3,ANNUAL,INFORCE,2013-03-31,2025-04-20
22,206180.36,M,M,999996.0,2.0,TYPE-A,57,1,SEMI-ANNUAL,INFORCE,2013-03-28,2025-04-20
12,120000.96,M,M,499992.0,2.0,TYPE-B,53,3,MONTHLY,INFORCE,2013-03-30,2025-04-20
32,141699.97,M,M,499992.0,1.0,TYPE-A,45,1,ANNUAL,INFORCE,2013-03-19,2025-04-20
22,100000.0,M,F,180000.0,1.0,TYPE-B,37,1,ANNUAL,INFORCE,2013-03-21,2025-04-20
22,120079.26,M,M,300000.0,1.0,TYPE-A,39,1,SEMI-ANNUAL,CANCELLED,2013-03-19,2013-10-19
17,101223.91,M,M,1999992.0,1.0,TYPE-A,44,3,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,114998.96,M,F,499992.0,1.0,TYPE-A,52,2,ANNUAL,INFORCE,2013-03-19,2025-04-20
12,192001.44,M,M,199992.0,2.0,TYPE-B,49,0,MONTHLY,CANCELLED,2013-03-19,2013-08-18
62,200000.39,M,M,2100000.0,1.0,TYPE-A,47,1,ANNUAL,INFORCE,2013-03-19,2025-04-20
58,899999.81,M,M,2100000.0,1.0,TYPE-A,47,2,ANNUAL,INFORCE,2013-03-30,2025-04-20
86,300000.14,M,M,2100000.0,5.0,TYPE-A,47,0,ANNUAL,INFORCE,2013-03-19,2025-04-20
27,107098.66,M,M,499992.0,2.0,TYPE-A,39,2,SEMI-ANNUAL,CANCELLED,2013-03-25,2013-10-25
12,100000.0,M,M,349992.0,1.0,TYPE-B,35,2,ANNUAL,INFORCE,2013-03-25,2025-04-20
12,997000.0,M,M,699996.0,2.0,TYPE-B,42,2,SEMI-ANNUAL,INFORCE,2013-03-31,2025-04-20
32,103015.12,M,M,420000.0,2.0,TYPE-A,28,1,ANNUAL,INFORCE,2013-03-19,2025-04-20
27,500005.62,M,M,999996.0,2.0,TYPE-A,44,2,ANNUAL,INFORCE,2013-03-31,2025-04-20
12,150000.0,M,F,160764.0,2.0,TYPE-B,38,1,ANNUAL,INFORCE,2013-03-20,2025-04-20
17,199999.83,M,M,399996.0,1.0,TYPE-A,63,0,ANNUAL,INFORCE,2013-03-20,2025-04-20
17,131990.28,M,M,399996.0,2.0,TYPE-A,53,1,MONTHLY,INFORCE,2013-03-20,2025-04-20
17,123703.44,M,M,450000.0,2.0,TYPE-A,54,1,MONTHLY,INFORCE,2013-03-19,2025-04-20
32,105937.35,M,M,424992.0,1.0,TYPE-A,45,3,ANNUAL,INFORCE,2013-03-22,2025-04-20
22,120000.0,M,M,2499996.0,1.0,TYPE-B,37,2,ANNUAL,INFORCE,2013-03-26,2025-04-20
82,231999.64,M,M,1599996.0,1.0,TYPE-A,76,0,ANNUAL,INFORCE,2013-03-28,2025-04-20
54,600001.16,M,M,2250000.0,2.0,TYPE-A,51,3,ANNUAL,INFORCE,2013-03-31,2025-04-20
12,250000.0,M,M,2749992.0,1.0,TYPE-B,52,2,ANNUAL,INFORCE,2013-03-31,2025-04-20
17,125449.32,M,M,499992.0,1.0,TYPE-A,51,1,MONTHLY,INFORCE,2013-03-20,2025-04-20
12,100000.0,M,F,300000.0,2.0,TYPE-B,65,0,ANNUAL,INFORCE,2013-03-28,2025-04-20
17,124198.92,M,F,799992.0,1.0,TYPE-A,52,3,MONTHLY,INFORCE,2013-03-19,2025-04-20
22,100000.42,S,M,399996.0,2.0,TYPE-A,30,0,ANNUAL,INFORCE,2013-03-19,2025-04-20
17,103096.57,M,M,900000.0,1.0,TYPE-A,52,1,ANNUAL,INFORCE,2013-03-26,2025-04-20
